date,store_id,sku_id,category,actual_units_sold,actual_true_demand,baseline_forecast,regression_forecast
2026-01-21,ST001,SKU0014,Snacks,0,13,4,2.645446730676488
2026-01-22,ST001,SKU0014,Snacks,0,3,5,2.3317568507185324
2026-01-23,ST001,SKU0014,Snacks,0,7,3,3.1596578561417576
2026-01-24,ST001,SKU0014,Snacks,0,15,5,2.9035206908037807
2026-01-25,ST001,SKU0014,Snacks,0,3,37,4.30351834991481
2026-01-26,ST001,SKU0014,Snacks,0,9,5,4.838196878748914
2026-01-27,ST001,SKU0014,Snacks,0,3,5,4.2851000952445695
2026-01-28,ST001,SKU0014,Snacks,0,26,4,4.962354797640566
2026-01-29,ST001,SKU0014,Snacks,0,7,5,0.0
2026-01-30,ST001,SKU0014,Snacks,0,8,3,2.4191601839247205
2026-01-03,ST001,SKU0015,Beverages,0,4,10,7.8518168991682336
2026-01-04,ST001,SKU0015,Beverages,0,3,7,8.478020978300691
2026-01-05,ST001,SKU0015,Beverages,0,15,5,7.094396759183743
2026-01-06,ST001,SKU0015,Beverages,0,5,7,5.910385440713387
2026-01-07,ST001,SKU0015,Beverages,0,3,5,6.509510121432497
2026-01-08,ST001,SKU0015,Beverages,0,19,5,7.029554561852679
2026-01-09,ST001,SKU0015,Beverages,0,1,12,6.249150711291767
2026-01-10,ST001,SKU0015,Beverages,0,1,10,7.249172110349711
2026-01-11,ST001,SKU0015,Beverages,0,9,7,7.6029104248661525
2026-01-12,ST001,SKU0015,Beverages,0,10,5,7.290732756943053
2026-01-13,ST001,SKU0015,Beverages,0,1,7,6.282678937022698
2026-01-14,ST001,SKU0015,Beverages,0,20,5,7.145505721940583
2026-01-15,ST001,SKU0015,Beverages,0,3,5,7.1226410086278396
2026-01-16,ST001,SKU0015,Beverages,0,13,12,6.8966601401883745
2026-01-17,ST001,SKU0015,Beverages,0,5,10,5.6971043150850935
2026-01-18,ST001,SKU0015,Beverages,0,13,7,7.336712149991237
2026-01-19,ST001,SKU0015,Beverages,0,4,5,4.9974104942139626
2026-01-20,ST001,SKU0015,Beverages,0,10,7,5.059922723297184
2026-01-21,ST001,SKU0015,Beverages,0,12,5,6.878739536813237
2026-01-22,ST001,SKU0015,Beverages,0,5,5,4.937684398410314
2026-01-23,ST001,SKU0015,Beverages,0,3,12,7.011622692155369
2026-01-24,ST001,SKU0015,Beverages,0,2,10,7.088113987379224
2026-01-25,ST001,SKU0015,Beverages,0,7,7,8.932642234568053
2026-01-26,ST001,SKU0015,Beverages,0,1,5,6.284822916194633
2026-01-27,ST001,SKU0015,Beverages,0,5,7,8.031768085267629
2026-01-28,ST001,SKU0015,Beverages,0,4,5,8.700923742239755
2026-01-29,ST001,SKU0015,Beverages,0,4,5,8.564429597006043
2026-01-30,ST001,SKU0015,Beverages,0,8,12,8.62097585460401
2026-01-03,ST001,SKU0016,Snacks,0,3,12,7.6984309175697385
2026-01-04,ST001,SKU0016,Snacks,0,4,7,8.390700182911923
2026-01-05,ST001,SKU0016,Snacks,0,5,6,6.015142641987368
2026-01-06,ST001,SKU0016,Snacks,0,1,7,6.533181012322465
2026-01-07,ST001,SKU0016,Snacks,0,17,10,6.861702954723125
2026-01-08,ST001,SKU0016,Snacks,0,7,3,7.943688278182408
2026-01-09,ST001,SKU0016,Snacks,0,14,5,7.56973850058994
2026-01-10,ST001,SKU0016,Snacks,0,1,12,8.099663424368064
2026-01-11,ST001,SKU0016,Snacks,0,9,7,7.708038160403384
2026-01-12,ST001,SKU0016,Snacks,0,4,6,5.464898742969206
2026-01-13,ST001,SKU0016,Snacks,0,16,7,5.593500065092082
2026-01-14,ST001,SKU0016,Snacks,0,11,10,6.1695633276979365
2026-01-15,ST001,SKU0016,Snacks,0,14,3,6.631677992169762
2026-01-16,ST001,SKU0016,Snacks,0,17,5,6.948707124897947
2026-01-17,ST001,SKU0016,Snacks,0,4,12,7.514101879346301
2026-01-18,ST001,SKU0016,Snacks,0,6,7,6.9796753196310135
2026-01-19,ST001,SKU0016,Snacks,0,6,6,4.688731720158233
2026-01-20,ST001,SKU0016,Snacks,0,6,7,4.981089134604995
2026-01-21,ST001,SKU0016,Snacks,0,15,10,5.810685146408418
2026-01-22,ST001,SKU0016,Snacks,0,3,3,6.640874282549476
2026-01-23,ST001,SKU0016,Snacks,0,3,5,6.634213494542271
2026-01-24,ST001,SKU0016,Snacks,0,12,12,7.7618722762510775
2026-01-25,ST001,SKU0016,Snacks,0,5,7,8.432435165346844
2026-01-26,ST001,SKU0016,Snacks,0,26,6,5.4491067255431735
2026-01-27,ST001,SKU0016,Snacks,0,7,7,6.276960278360134
2026-01-28,ST001,SKU0016,Snacks,0,5,10,5.371037997117938
2026-01-29,ST001,SKU0016,Snacks,0,6,3,6.113428405846897
2026-01-30,ST001,SKU0016,Snacks,0,9,5,6.523829646487906
2026-01-03,ST001,SKU0017,Beverages,0,7,14,7.786989241528188
2026-01-04,ST001,SKU0017,Beverages,0,14,7,8.103029137409703
2026-01-05,ST001,SKU0017,Beverages,0,1,5,8.094644932235198
2026-01-06,ST001,SKU0017,Beverages,0,1,7,7.45401494819659
2026-01-07,ST001,SKU0017,Beverages,0,9,12,7.806768038088438
2026-01-08,ST001,SKU0017,Beverages,0,6,33,8.93285216340913
2026-01-09,ST001,SKU0017,Beverages,0,8,6,10.473189195262254
2026-01-10,ST001,SKU0017,Beverages,0,7,14,10.550282937913146
2026-01-11,ST001,SKU0017,Beverages,0,3,7,10.674360737383717
2026-01-12,ST001,SKU0017,Beverages,0,3,5,10.70133212133531
2026-01-13,ST001,SKU0017,Beverages,0,8,7,10.634372334014058
2026-01-14,ST001,SKU0017,Beverages,0,10,12,10.869464987987811
2026-01-15,ST001,SKU0017,Beverages,0,8,33,10.892700264718693
2026-01-16,ST001,SKU0017,Beverages,0,0,6,10.760817313542065
2026-01-17,ST001,SKU0017,Beverages,0,2,14,10.489938728183079
2026-01-18,ST001,SKU0017,Beverages,0,6,7,10.7404955917768
2026-01-19,ST001,SKU0017,Beverages,0,7,5,10.760585443282055
2026-01-20,ST001,SKU0017,Beverages,0,5,7,10.777592545978699
2026-01-21,ST001,SKU0017,Beverages,0,9,12,10.87250510366901
2026-01-22,ST001,SKU0017,Beverages,0,5,33,11.191541266262837
2026-01-23,ST001,SKU0017,Beverages,0,14,6,10.97399419056129
2026-01-24,ST001,SKU0017,Beverages,0,15,14,10.851621855061417
2026-01-25,ST001,SKU0017,Beverages,0,5,7,10.301950947498892
2026-01-26,ST001,SKU0017,Beverages,0,8,5,9.646770914798456
2026-01-27,ST001,SKU0017,Beverages,0,18,7,9.779608073394426
2026-01-28,ST001,SKU0017,Beverages,0,5,12,9.793637473806868
2026-01-29,ST001,SKU0017,Beverages,0,4,33,9.021914391367583
2026-01-30,ST001,SKU0017,Beverages,0,1,6,8.9392949040029
2026-01-03,ST001,SKU0018,Homecare,0,2,4,2.7390302933210933
2026-01-04,ST001,SKU0018,Homecare,0,2,4,2.880640586837586
2026-01-05,ST001,SKU0018,Homecare,0,2,3,2.0328624605078405
2026-01-06,ST001,SKU0018,Homecare,0,1,4,2.402387593469306
2026-01-07,ST001,SKU0018,Homecare,0,5,7,2.953791826311979
2026-01-08,ST001,SKU0018,Homecare,0,2,5,3.4047507171561846
2026-01-09,ST001,SKU0018,Homecare,0,1,8,3.9638052293675283
2026-01-10,ST001,SKU0018,Homecare,0,3,4,4.660441134190156
2026-01-11,ST001,SKU0018,Homecare,0,3,4,4.733360894179777
2026-01-12,ST001,SKU0018,Homecare,0,1,3,3.6153362797745148
2026-01-13,ST001,SKU0018,Homecare,0,2,4,3.799677271611258
2026-01-14,ST001,SKU0018,Homecare,0,2,7,4.067393164551256
2026-01-15,ST001,SKU0018,Homecare,0,1,5,4.426131717884074
2026-01-16,ST001,SKU0018,Homecare,0,1,8,4.576970584049498
2026-01-17,ST001,SKU0018,Homecare,0,4,4,4.767980194782399
2026-01-18,ST001,SKU0018,Homecare,0,8,4,4.933861914953924
2026-01-19,ST001,SKU0018,Homecare,0,1,3,3.501042430954905
2026-01-20,ST001,SKU0018,Homecare,0,3,4,3.465174979522503
2026-01-21,ST001,SKU0018,Homecare,0,2,7,3.582394299377557
2026-01-22,ST001,SKU0018,Homecare,0,2,5,3.6337175563903266
2026-01-23,ST001,SKU0018,Homecare,0,1,8,3.4722546826280194
2026-01-24,ST001,SKU0018,Homecare,0,3,4,3.6824493111671064
2026-01-25,ST001,SKU0018,Homecare,0,0,4,4.204037388539726
2026-01-26,ST001,SKU0018,Homecare,0,0,3,3.7406848725919515
2026-01-27,ST001,SKU0018,Homecare,0,2,4,4.051682999818404
2026-01-28,ST001,SKU0018,Homecare,0,3,7,4.300293132384594
2026-01-29,ST001,SKU0018,Homecare,0,1,5,4.274996760224504
2026-01-30,ST001,SKU0018,Homecare,0,2,8,4.352367521298797
2026-01-03,ST001,SKU0019,Grocery,0,20,14,13.41341053456695
2026-01-04,ST001,SKU0019,Grocery,0,11,16,15.163866627344056
2026-01-05,ST001,SKU0019,Grocery,0,25,6,7.684935044364234
2026-01-06,ST001,SKU0019,Grocery,0,10,4,8.376619014980683
2026-01-07,ST001,SKU0019,Grocery,0,13,15,11.015958057849236
2026-01-08,ST001,SKU0019,Grocery,0,7,11,11.347014258812454
2026-01-09,ST001,SKU0019,Grocery,0,3,12,12.156114250490212
2026-01-10,ST001,SKU0019,Grocery,0,12,14,13.976442087329955
2026-01-11,ST001,SKU0019,Grocery,0,15,16,14.250444302103523
2026-01-12,ST001,SKU0019,Grocery,0,19,6,10.696826139367756
2026-01-13,ST001,SKU0019,Grocery,0,11,4,9.811107633559331
2026-01-14,ST001,SKU0019,Grocery,0,19,15,11.151516355105883
2026-01-15,ST001,SKU0019,Grocery,0,5,11,11.416827060614498
2026-01-16,ST001,SKU0019,Grocery,0,17,12,11.750621537119414
2026-01-17,ST001,SKU0019,Grocery,0,27,14,14.276953753511116
2026-01-18,ST001,SKU0019,Grocery,0,9,16,15.873285324494073
2026-01-19,ST001,SKU0019,Grocery,0,21,6,10.036977651817107
2026-01-20,ST001,SKU0019,Grocery,0,7,4,9.525661567436046
2026-01-21,ST001,SKU0019,Grocery,0,3,15,11.529190275825862
2026-01-22,ST001,SKU0019,Grocery,0,14,11,10.313059393267167
2026-01-23,ST001,SKU0019,Grocery,0,17,12,12.822015788995351
2026-01-24,ST001,SKU0019,Grocery,0,17,14,15.239114100577106
2026-01-25,ST001,SKU0019,Grocery,0,18,16,13.990065158013
2026-01-26,ST001,SKU0019,Grocery,0,13,6,9.690909214749524
2026-01-27,ST001,SKU0019,Grocery,0,13,4,8.591541152696568
2026-01-28,ST001,SKU0019,Grocery,0,17,15,9.153284902543511
2026-01-29,ST001,SKU0019,Grocery,0,10,11,12.590917515113032
2026-01-30,ST001,SKU0019,Grocery,0,35,12,13.61645324675758
2026-01-03,ST001,SKU0020,Beverages,0,6,13,2.8173711069710423
2026-01-04,ST001,SKU0020,Beverages,0,2,19,3.7247878094558162
2026-01-05,ST001,SKU0020,Beverages,0,9,14,3.619629442517134
2026-01-06,ST001,SKU0020,Beverages,0,3,7,4.893106584592832
2026-01-07,ST001,SKU0020,Beverages,0,4,7,4.182580270125941
2026-01-08,ST001,SKU0020,Beverages,0,6,21,4.706901440456708
2026-01-09,ST001,SKU0020,Beverages,0,6,2,6.8457961896522175
2026-01-10,ST001,SKU0020,Beverages,0,0,13,6.8914694222399655
2026-01-11,ST001,SKU0020,Beverages,0,11,19,6.076774233932715
2026-01-12,ST001,SKU0020,Beverages,0,3,14,6.76937623072367
2026-01-13,ST001,SKU0020,Beverages,0,4,7,5.945045226560317
2026-01-14,ST001,SKU0020,Beverages,0,10,7,6.139771235543719
2026-01-15,ST001,SKU0020,Beverages,0,6,21,6.650422786659864
2026-01-16,ST001,SKU0020,Beverages,0,3,2,6.140241797777708
2026-01-17,ST001,SKU0020,Beverages,0,8,13,5.770538252239737
2026-01-18,ST001,SKU0020,Beverages,0,7,19,6.623852872494391
2026-01-19,ST001,SKU0020,Beverages,0,6,14,6.437529498370051
2026-01-20,ST001,SKU0020,Beverages,0,4,7,6.356367467746155
2026-01-21,ST001,SKU0020,Beverages,0,14,7,6.238628981493082
2026-01-22,ST001,SKU0020,Beverages,0,11,21,6.999832718655701
2026-01-23,ST001,SKU0020,Beverages,0,3,2,6.247263600259933
2026-01-24,ST001,SKU0020,Beverages,0,13,13,5.281132536966602
2026-01-25,ST001,SKU0020,Beverages,0,2,19,6.324561193793836
2026-01-26,ST001,SKU0020,Beverages,0,16,14,4.478663651739838
2026-01-27,ST001,SKU0020,Beverages,0,6,7,5.7361794908004935
2026-01-28,ST001,SKU0020,Beverages,0,2,7,4.5635782796919075
2026-01-29,ST001,SKU0020,Beverages,0,7,21,4.471363646880822
2026-01-30,ST001,SKU0020,Beverages,0,9,2,5.370304504389211
2026-01-03,ST001,SKU0021,Dairy,0,16,14,8.368193156419702
2026-01-04,ST001,SKU0021,Dairy,0,6,15,8.116569079232638
2026-01-05,ST001,SKU0021,Dairy,0,3,4,9.593988664717347
2026-01-06,ST001,SKU0021,Dairy,0,11,6,9.639205824769427
2026-01-07,ST001,SKU0021,Dairy,0,3,7,9.450553185339826
2026-01-08,ST001,SKU0021,Dairy,0,7,34,6.795496885757277
2026-01-09,ST001,SKU0021,Dairy,0,0,15,8.758688844491466
2026-01-10,ST001,SKU0021,Dairy,0,14,14,8.278880974362185
2026-01-11,ST001,SKU0021,Dairy,0,6,15,7.898419475814363
2026-01-12,ST001,SKU0021,Dairy,0,10,4,9.226802335717492
2026-01-13,ST001,SKU0021,Dairy,0,13,6,8.419478750328302
2026-01-14,ST001,SKU0021,Dairy,0,9,7,8.887137982009511
2026-01-15,ST001,SKU0021,Dairy,0,8,34,9.745146081295363
2026-01-16,ST001,SKU0021,Dairy,0,7,15,10.649241943929875
2026-01-17,ST001,SKU0021,Dairy,0,20,14,10.580200489195787
2026-01-18,ST001,SKU0021,Dairy,0,6,15,9.53082999856141
2026-01-19,ST001,SKU0021,Dairy,0,2,4,11.089048640431576
2026-01-20,ST001,SKU0021,Dairy,0,3,6,10.106996759261333
2026-01-21,ST001,SKU0021,Dairy,0,1,7,10.485785896059808
2026-01-22,ST001,SKU0021,Dairy,0,11,34,9.883932795990123
2026-01-23,ST001,SKU0021,Dairy,0,3,15,8.922528303227416
2026-01-24,ST001,SKU0021,Dairy,0,4,14,8.391770937603802
2026-01-25,ST001,SKU0021,Dairy,0,19,15,10.413351437132388
2026-01-26,ST001,SKU0021,Dairy,0,7,4,9.294788237794977
2026-01-27,ST001,SKU0021,Dairy,0,12,6,10.700656664249868
2026-01-28,ST001,SKU0021,Dairy,0,2,7,10.970065613284097
2026-01-29,ST001,SKU0021,Dairy,0,19,34,11.046758517779063
2026-01-30,ST001,SKU0021,Dairy,0,9,15,11.05716050156345
2026-01-03,ST001,SKU0022,Snacks,0,6,6,6.322729377087278
2026-01-04,ST001,SKU0022,Snacks,0,6,7,6.9469684621590515
2026-01-05,ST001,SKU0022,Snacks,0,8,4,4.250326945349178
2026-01-06,ST001,SKU0022,Snacks,0,8,6,4.565698552092779
2026-01-07,ST001,SKU0022,Snacks,0,23,6,4.9921363514148185
2026-01-08,ST001,SKU0022,Snacks,0,5,6,3.6765674647657796
2026-01-09,ST001,SKU0022,Snacks,0,14,9,5.161081147485953
2026-01-10,ST001,SKU0022,Snacks,0,6,6,5.01230715372593
2026-01-11,ST001,SKU0022,Snacks,0,10,7,5.93607803737562
2026-01-12,ST001,SKU0022,Snacks,0,5,4,2.9592162024313007
2026-01-13,ST001,SKU0022,Snacks,0,8,6,3.6932555095108093
2026-01-14,ST001,SKU0022,Snacks,0,14,6,3.9147352960636317
2026-01-15,ST001,SKU0022,Snacks,0,5,6,4.56772342587867
2026-01-16,ST001,SKU0022,Snacks,0,15,9,5.512846337847941
2026-01-17,ST001,SKU0022,Snacks,0,7,6,5.369888160331334
2026-01-18,ST001,SKU0022,Snacks,0,2,7,6.279036701203854
2026-01-19,ST001,SKU0022,Snacks,0,7,4,3.8462038176480187
2026-01-20,ST001,SKU0022,Snacks,0,6,6,3.998319474065059
2026-01-21,ST001,SKU0022,Snacks,0,7,6,4.496779990644533
2026-01-22,ST001,SKU0022,Snacks,0,4,6,5.124164507893171
2026-01-23,ST001,SKU0022,Snacks,0,3,9,5.712998419363248
2026-01-24,ST001,SKU0022,Snacks,0,6,6,6.674884299199336
2026-01-25,ST001,SKU0022,Snacks,0,12,7,7.002143603125579
2026-01-26,ST001,SKU0022,Snacks,0,6,4,3.667715101925702
2026-01-27,ST001,SKU0022,Snacks,0,5,6,4.486217419332821
2026-01-28,ST001,SKU0022,Snacks,0,3,6,5.000094291146706
2026-01-29,ST001,SKU0022,Snacks,0,17,6,5.600322636544256
2026-01-30,ST001,SKU0022,Snacks,0,2,9,4.791135343093991
2026-01-03,ST001,SKU0023,Dairy,0,12,9,8.483324040673772
2026-01-04,ST001,SKU0023,Dairy,0,12,32,6.632403488386837
2026-01-05,ST001,SKU0023,Dairy,0,12,11,7.377351399977154
2026-01-06,ST001,SKU0023,Dairy,0,10,5,8.004894881121846
2026-01-07,ST001,SKU0023,Dairy,0,8,8,8.46316391912752
2026-01-08,ST001,SKU0023,Dairy,0,15,24,7.332948723895891
2026-01-09,ST001,SKU0023,Dairy,0,13,5,8.714262098055293
2026-01-10,ST001,SKU0023,Dairy,0,15,9,9.250381641222138
2026-01-11,ST001,SKU0023,Dairy,0,7,32,9.406517238941863
2026-01-12,ST001,SKU0023,Dairy,0,6,11,8.688469996462608
2026-01-13,ST001,SKU0023,Dairy,0,18,5,8.404353041403988
2026-01-14,ST001,SKU0023,Dairy,0,8,8,8.45834962187023
2026-01-15,ST001,SKU0023,Dairy,0,21,24,8.462755642493827
2026-01-16,ST001,SKU0023,Dairy,0,13,5,8.278828513867946
2026-01-17,ST001,SKU0023,Dairy,0,8,9,8.664804549870007
2026-01-18,ST001,SKU0023,Dairy,0,12,32,9.1444042262811
2026-01-19,ST001,SKU0023,Dairy,0,3,11,8.93648830274746
2026-01-20,ST001,SKU0023,Dairy,0,5,5,8.041940523015683
2026-01-21,ST001,SKU0023,Dairy,0,10,8,7.9463530365627495
2026-01-22,ST001,SKU0023,Dairy,0,4,24,6.940458077532881
2026-01-23,ST001,SKU0023,Dairy,0,4,5,7.277874821870576
2026-01-24,ST001,SKU0023,Dairy,0,19,9,7.240714259529462
2026-01-25,ST001,SKU0023,Dairy,0,25,32,6.4554318755208335
2026-01-26,ST001,SKU0023,Dairy,0,7,11,6.469054608566717
2026-01-27,ST001,SKU0023,Dairy,0,7,5,7.713619876918843
2026-01-28,ST001,SKU0023,Dairy,0,17,8,7.610883103165596
2026-01-29,ST001,SKU0023,Dairy,0,11,24,8.138812239967155
2026-01-30,ST001,SKU0023,Dairy,0,7,5,9.141153666608282
2026-01-03,ST001,SKU0024,Beverages,0,2,18,8.59795441867517
2026-01-04,ST001,SKU0024,Beverages,0,13,6,4.993344218583173
2026-01-05,ST001,SKU0024,Beverages,0,6,9,5.5515308692139875
2026-01-06,ST001,SKU0024,Beverages,0,14,17,6.4656242692751285
2026-01-07,ST001,SKU0024,Beverages,0,4,7,5.424552563173153
2026-01-08,ST001,SKU0024,Beverages,0,3,11,5.380674814172637
2026-01-09,ST001,SKU0024,Beverages,0,5,16,5.853999616314601
2026-01-10,ST001,SKU0024,Beverages,0,12,18,3.6017610373759092
2026-01-11,ST001,SKU0024,Beverages,0,10,6,6.60847025387393
2026-01-12,ST001,SKU0024,Beverages,0,4,9,4.295396635461618
2026-01-13,ST001,SKU0024,Beverages,0,6,17,5.3075294008063185
2026-01-14,ST001,SKU0024,Beverages,0,7,7,3.904922920457337
2026-01-15,ST001,SKU0024,Beverages,0,17,11,4.135978234796276
2026-01-16,ST001,SKU0024,Beverages,0,15,16,5.361431277076813
2026-01-17,ST001,SKU0024,Beverages,0,9,18,6.953738791651952
2026-01-18,ST001,SKU0024,Beverages,0,8,6,6.285738781266232
2026-01-19,ST001,SKU0024,Beverages,0,11,9,4.112887048441157
2026-01-20,ST001,SKU0024,Beverages,0,1,17,5.301995299447286
2026-01-21,ST001,SKU0024,Beverages,0,3,7,4.40168988051592
2026-01-22,ST001,SKU0024,Beverages,0,0,11,6.04104786177265
2026-01-23,ST001,SKU0024,Beverages,0,6,16,5.113013057399803
2026-01-24,ST001,SKU0024,Beverages,0,5,18,4.749047850012179
2026-01-25,ST001,SKU0024,Beverages,0,6,6,4.655532604763445
2026-01-26,ST001,SKU0024,Beverages,0,4,9,4.248470433704375
2026-01-27,ST001,SKU0024,Beverages,0,9,17,2.7351221183240533
2026-01-28,ST001,SKU0024,Beverages,0,16,7,3.7780489397787975
2026-01-29,ST001,SKU0024,Beverages,0,8,11,3.646774651758419
2026-01-30,ST001,SKU0024,Beverages,0,18,16,5.024340252484201
2026-01-03,ST001,SKU0025,Beverages,0,0,22,7.6267126022800085
2026-01-04,ST001,SKU0025,Beverages,0,5,6,6.42784859118415
2026-01-05,ST001,SKU0025,Beverages,0,7,11,5.080313920871389
2026-01-06,ST001,SKU0025,Beverages,0,9,5,4.518642108025773
2026-01-07,ST001,SKU0025,Beverages,0,10,9,4.842017240198693
2026-01-08,ST001,SKU0025,Beverages,0,8,5,4.895481020834965
2026-01-09,ST001,SKU0025,Beverages,0,4,4,5.1533498114242455
2026-01-10,ST001,SKU0025,Beverages,0,3,22,5.490416424019626
2026-01-11,ST001,SKU0025,Beverages,0,7,6,5.5331603257710285
2026-01-12,ST001,SKU0025,Beverages,0,3,11,4.0660308693125655
2026-01-13,ST001,SKU0025,Beverages,0,3,5,4.925588280139312
2026-01-14,ST001,SKU0025,Beverages,0,9,9,5.236047831098388
2026-01-15,ST001,SKU0025,Beverages,0,3,5,4.804112670340856
2026-01-16,ST001,SKU0025,Beverages,0,9,4,5.286631603595293
2026-01-17,ST001,SKU0025,Beverages,0,4,22,5.245190300249206
2026-01-18,ST001,SKU0025,Beverages,0,10,6,5.867742593094206
2026-01-19,ST001,SKU0025,Beverages,0,6,11,4.323036623233526
2026-01-20,ST001,SKU0025,Beverages,0,2,5,4.573895394604017
2026-01-21,ST001,SKU0025,Beverages,0,29,9,5.422867336868888
2026-01-22,ST001,SKU0025,Beverages,0,5,5,6.5781808655131035
2026-01-23,ST001,SKU0025,Beverages,0,6,4,8.614954918230431
2026-01-24,ST001,SKU0025,Beverages,0,2,22,8.679296488603683
2026-01-25,ST001,SKU0025,Beverages,0,7,6,9.647967313097691
2026-01-26,ST001,SKU0025,Beverages,0,5,11,8.022761020066891
2026-01-27,ST001,SKU0025,Beverages,0,2,5,8.3039172263229
2026-01-28,ST001,SKU0025,Beverages,0,3,9,9.664502773033142
2026-01-29,ST001,SKU0025,Beverages,0,14,5,5.104246242574475
2026-01-30,ST001,SKU0025,Beverages,0,5,4,5.645297555112893
2026-01-03,ST001,SKU0026,Homecare,0,7,7,2.4939581171783862
2026-01-04,ST001,SKU0026,Homecare,0,4,0,2.8607337155996495
2026-01-05,ST001,SKU0026,Homecare,0,1,0,2.2585538477291043
2026-01-06,ST001,SKU0026,Homecare,0,3,1,2.7201541806714813
2026-01-07,ST001,SKU0026,Homecare,0,1,3,3.2892354629553435
2026-01-08,ST001,SKU0026,Homecare,0,4,7,3.0587132664750727
2026-01-09,ST001,SKU0026,Homecare,0,1,1,3.4034506529169013
2026-01-10,ST001,SKU0026,Homecare,0,0,7,3.2671045955025697
2026-01-11,ST001,SKU0026,Homecare,0,0,0,3.350808163263173
2026-01-12,ST001,SKU0026,Homecare,0,1,0,2.6422465345815276
2026-01-13,ST001,SKU0026,Homecare,0,1,1,3.0929616576581584
2026-01-14,ST001,SKU0026,Homecare,0,1,3,3.3086574846149466
2026-01-15,ST001,SKU0026,Homecare,0,1,7,3.404480508397418
2026-01-16,ST001,SKU0026,Homecare,0,3,1,3.997804127361061
2026-01-17,ST001,SKU0026,Homecare,0,5,7,3.9731665593114784
2026-01-18,ST001,SKU0026,Homecare,0,9,0,3.977678790693987
2026-01-19,ST001,SKU0026,Homecare,0,2,0,2.9141654161403245
2026-01-20,ST001,SKU0026,Homecare,0,0,1,2.7152393310793363
2026-01-21,ST001,SKU0026,Homecare,0,3,3,2.674607356152696
2026-01-22,ST001,SKU0026,Homecare,0,9,7,3.183372145070472
2026-01-23,ST001,SKU0026,Homecare,0,2,1,3.4019462550580823
2026-01-24,ST001,SKU0026,Homecare,0,6,7,3.1195558925523272
2026-01-25,ST001,SKU0026,Homecare,0,3,0,3.4797173079936226
2026-01-26,ST001,SKU0026,Homecare,0,0,0,2.3952023739509367
2026-01-27,ST001,SKU0026,Homecare,0,2,1,2.1663021121375268
2026-01-28,ST001,SKU0026,Homecare,0,2,3,2.5540155999172
2026-01-29,ST001,SKU0026,Homecare,0,1,7,2.5732964348218736
2026-01-30,ST001,SKU0026,Homecare,0,2,1,3.106562959271065
2026-01-03,ST001,SKU0027,Homecare,0,1,6,1.5821086713158503
2026-01-04,ST001,SKU0027,Homecare,0,2,5,1.916978290406826
2026-01-05,ST001,SKU0027,Homecare,0,0,1,0.708987140926979
2026-01-06,ST001,SKU0027,Homecare,0,0,12,1.5208699786221858
2026-01-07,ST001,SKU0027,Homecare,0,5,1,2.2430345760203627
2026-01-08,ST001,SKU0027,Homecare,0,1,1,1.9821050611639817
2026-01-09,ST001,SKU0027,Homecare,0,1,2,2.6709635561596357
2026-01-10,ST001,SKU0027,Homecare,0,1,6,2.867526089063791
2026-01-11,ST001,SKU0027,Homecare,0,1,5,3.160421950312789
2026-01-12,ST001,SKU0027,Homecare,0,2,1,1.9284882362297182
2026-01-13,ST001,SKU0027,Homecare,0,4,12,2.057371825551242
2026-01-14,ST001,SKU0027,Homecare,0,2,1,2.1779628340803057
2026-01-15,ST001,SKU0027,Homecare,0,3,1,2.599671951254349
2026-01-16,ST001,SKU0027,Homecare,0,1,2,2.7049615857013087
2026-01-17,ST001,SKU0027,Homecare,0,1,6,3.156444715771573
2026-01-18,ST001,SKU0027,Homecare,0,5,5,3.3716619536369916
2026-01-19,ST001,SKU0027,Homecare,0,3,1,1.7664174531887027
2026-01-20,ST001,SKU0027,Homecare,0,2,12,1.9725910780498057
2026-01-21,ST001,SKU0027,Homecare,0,6,1,2.1911239203839763
2026-01-22,ST001,SKU0027,Homecare,0,6,1,2.062828328909639
2026-01-23,ST001,SKU0027,Homecare,0,2,2,1.8883719006415558
2026-01-24,ST001,SKU0027,Homecare,0,0,6,2.392567709406759
2026-01-25,ST001,SKU0027,Homecare,0,3,5,3.018461038816482
2026-01-26,ST001,SKU0027,Homecare,0,1,1,1.71869376189436
2026-01-27,ST001,SKU0027,Homecare,0,1,12,1.9537291282468776
2026-01-28,ST001,SKU0027,Homecare,0,3,1,2.7518302249147713
2026-01-29,ST001,SKU0027,Homecare,0,4,1,2.991529274816778
2026-01-30,ST001,SKU0027,Homecare,0,2,2,3.056941535256513
2026-01-03,ST001,SKU0028,Personalcare,0,6,10,0.23593629268136695
2026-01-04,ST001,SKU0028,Personalcare,0,1,1,1.7890029248885526
2026-01-05,ST001,SKU0028,Personalcare,0,7,5,0.0
2026-01-06,ST001,SKU0028,Personalcare,0,3,3,0.18060590190367198
2026-01-07,ST001,SKU0028,Personalcare,0,1,3,0.4257608065847659
2026-01-08,ST001,SKU0028,Personalcare,0,2,2,0.8844619862770783
2026-01-09,ST001,SKU0028,Personalcare,0,11,2,1.166338898412194
2026-01-10,ST001,SKU0028,Personalcare,0,8,10,0.8140267341514515
2026-01-11,ST001,SKU0028,Personalcare,0,2,1,1.737526189765342
2026-01-12,ST001,SKU0028,Personalcare,0,0,5,0.0
2026-01-13,ST001,SKU0028,Personalcare,0,1,3,0.20321398734931095
