date,store_id,sku_id,region,city_tier,store_size,category_x,price,cost,shelf_life_days,moq_units,on_hand_open,receipts_units,on_hand_close,stockout_flag,days_of_cover,region_repl,city_tier_repl,store_size_repl,category_repl,price_repl,cost_repl,shelf_life_days_repl,moq_units_repl,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,safety_stock,reorder_point,recommended_order_qty,on_hand_units,category_y,forecast_avg_daily_demand,forecast_28d_units,category,projected_days_to_zero,doh_threshold,risk_flag,recommended_action
2026-01-30,ST012,SKU0068,East,2,M,Snacks,197.18,129.08,608,24,0,0,0.0,1,0.0,East,2,M,Snacks,197.18,129.08,608,24,8.5357,5.0162,7.0,0.94,20.571,80.321,140.071,0.0,Snacks,8.280104357814983,231.84292201881954,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0067,East,2,M,Beverages,202.27,150.66,595,24,0,0,0.0,1,0.0,East,2,M,Beverages,202.27,150.66,595,24,8.6071,5.7578,7.0,0.95,25.1355,85.3855,145.6355,0.0,Beverages,6.570980977761962,183.98746737733492,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0066,East,2,M,Snacks,172.56,134.25,413,12,0,0,0.0,1,0.0,East,2,M,Snacks,172.56,134.25,413,12,10.3393,6.3282,4.0,0.94,19.6175,60.9746,133.3496,0.0,Snacks,11.632965222346753,325.7230262257091,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0065,East,2,M,Personalcare,562.0,376.59,259,12,0,0,0.0,1,0.0,East,2,M,Personalcare,562.0,376.59,259,12,3.7143,3.1201,7.0,0.95,13.6208,39.6208,65.6208,0.0,Personalcare,1.9398260023169327,54.315128064874116,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0064,East,2,M,Personalcare,275.48,165.23,651,24,0,0,0.0,1,0.0,East,2,M,Personalcare,275.48,165.23,651,24,4.2679,3.3439,7.0,0.95,14.5976,44.4726,74.3476,0.0,Personalcare,3.1271144904033394,87.5592057312935,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0063,East,2,M,Personalcare,415.87,323.39,227,12,0,0,0.0,1,0.0,East,2,M,Personalcare,415.87,323.39,227,12,3.9821,2.7402,7.0,0.95,11.9624,39.8374,67.7124,0.0,Personalcare,4.327204773064993,121.16173364581981,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0074,East,2,M,Grocery,133.11,99.08,10,6,0,0,0.0,1,0.0,East,2,M,Grocery,133.11,99.08,10,6,15.5179,9.3672,7.0,0.95,40.8926,149.5176,93.1071,0.0,Grocery,9.349152204711112,261.7762617319111,Grocery,0.0,6.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0062,East,2,M,Grocery,180.3,130.54,8,48,0,0,0.0,1,0.0,East,2,M,Grocery,180.3,130.54,8,48,13.25,8.1402,7.0,0.95,35.5362,128.2862,63.6,0.0,Grocery,12.916691684868566,361.66736717631983,Grocery,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0060,East,2,M,Grocery,256.15,154.08,11,12,0,0,0.0,1,0.0,East,2,M,Grocery,256.15,154.08,11,12,15.2321,9.2775,7.0,0.95,40.5009,147.1259,100.5321,0.0,Grocery,16.190768261320713,453.34151131697996,Grocery,0.0,6.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0059,East,2,M,Personalcare,301.35,195.91,571,12,0,0,0.0,1,0.0,East,2,M,Personalcare,301.35,195.91,571,12,4.1071,2.9645,7.0,0.95,12.9415,41.6915,70.4415,0.0,Personalcare,3.6739657145361804,102.87104000701305,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0058,East,2,M,Snacks,630.86,470.86,217,24,0,0,0.0,1,0.0,East,2,M,Snacks,630.86,470.86,217,24,8.7321,6.3546,7.0,0.94,26.0598,87.1848,148.3098,0.0,Snacks,5.732074750285319,160.49809300798893,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0057,East,2,M,Beverages,121.62,95.92,648,24,0,0,0.0,1,0.0,East,2,M,Beverages,121.62,95.92,648,24,7.25,4.2265,7.0,0.95,18.4509,69.2009,119.9509,0.0,Beverages,4.223824461744238,118.26708492883866,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0056,East,2,M,Homecare,137.89,106.84,442,6,0,0,0.0,1,0.0,East,2,M,Homecare,137.89,106.84,442,6,3.3393,2.4737,7.0,0.95,10.7989,34.1739,57.5489,0.0,Homecare,4.04641317395142,113.29956887063976,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0055,East,2,M,Grocery,249.91,142.93,18,12,0,0,0.0,1,0.0,East,2,M,Grocery,249.91,142.93,18,12,13.6071,8.2168,7.0,0.95,35.8703,131.1203,146.9571,0.0,Grocery,14.981956781376356,419.494789878538,Grocery,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0054,East,2,M,Beverages,455.7,344.54,668,6,0,0,0.0,1,0.0,East,2,M,Beverages,455.7,344.54,668,6,7.8214,5.2297,7.0,0.95,22.83,77.58,132.33,0.0,Beverages,5.223459020813013,146.25685258276437,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0053,East,2,M,Dairy,509.51,383.78,18,12,0,0,0.0,1,0.0,East,2,M,Dairy,509.51,383.78,18,12,9.6964,6.176,7.0,0.97,30.7193,98.5943,104.7214,0.0,Dairy,11.9644951502755,335.005864207714,Dairy,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0052,East,2,M,Snacks,82.86,51.11,292,12,0,0,0.0,1,0.0,East,2,M,Snacks,82.86,51.11,292,12,8.4821,6.3903,5.0,0.94,22.1482,64.5589,123.9339,0.0,Snacks,7.150528010682781,200.21478429911787,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0050,East,2,M,Snacks,368.25,240.38,635,24,0,0,0.0,1,0.0,East,2,M,Snacks,368.25,240.38,635,24,7.5,4.5687,7.0,0.94,18.7357,71.2357,123.7357,0.0,Snacks,9.065209270007623,253.82585956021344,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0061,East,2,M,Dairy,470.34,372.55,15,6,0,0,0.0,1,0.0,East,2,M,Dairy,470.34,372.55,15,6,10.4286,6.3586,7.0,0.97,31.6275,104.6275,93.8571,0.0,Dairy,11.101172179717567,310.8328210320919,Dairy,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0033,South,1,S,Grocery,226.2,174.2,20,6,0,0,0.0,1,0.0,South,1,S,Grocery,226.2,174.2,20,6,10.6607,7.4864,7.0,0.95,32.6819,107.3069,127.9286,0.0,Grocery,11.943192718479384,334.4093961174228,Grocery,0.0,12.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0082,South,1,S,Grocery,83.87,51.35,17,6,0,0,0.0,1,0.0,South,1,S,Grocery,83.87,51.35,17,6,12.3571,7.8124,7.0,0.95,34.105,120.605,126.0429,0.0,Grocery,7.096862109894639,198.7121390770499,Grocery,0.0,10.2,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0035,South,1,S,Homecare,185.05,104.11,271,6,0,0,0.0,1,0.0,South,1,S,Homecare,185.05,104.11,271,6,3.2321,2.4195,7.0,0.95,10.5625,33.1875,55.8125,0.0,Homecare,2.4312359845683664,68.07460756791426,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0018,South,1,M,Homecare,249.49,191.82,527,12,0,0,0.0,1,0.0,South,1,M,Homecare,249.49,191.82,527,12,3.875,2.9174,7.0,0.95,12.736,39.861,66.986,0.0,Homecare,5.79178330402829,162.16993251279212,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0017,South,1,M,Beverages,360.09,212.74,402,6,0,0,0.0,1,0.0,South,1,M,Beverages,360.09,212.74,402,6,7.9821,5.3172,6.0,0.95,21.4902,69.3831,125.2581,0.0,Beverages,8.229293762871045,230.42022536038925,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0016,South,1,M,Snacks,273.96,176.97,667,24,0,0,0.0,1,0.0,South,1,M,Snacks,273.96,176.97,667,24,9.2857,6.4122,7.0,0.94,26.2961,91.2961,156.2961,0.0,Snacks,4.904850752683727,137.33582107514434,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0015,South,1,M,Beverages,267.8,210.4,548,12,0,0,0.0,1,0.0,South,1,M,Beverages,267.8,210.4,548,12,9.2321,5.5889,7.0,0.95,24.3984,89.0234,153.6484,0.0,Beverages,6.02194406991704,168.6144339576771,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0014,South,1,M,Snacks,96.69,78.43,238,12,0,0,0.0,1,0.0,South,1,M,Snacks,96.69,78.43,238,12,9.6071,6.7975,7.0,0.94,27.8761,95.1261,162.3761,0.0,Snacks,7.3000018910246345,204.40005294868976,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0013,South,1,M,Beverages,243.97,135.84,569,6,0,0,0.0,1,0.0,South,1,M,Beverages,243.97,135.84,569,6,7.5893,4.9937,7.0,0.95,21.8001,74.9251,128.0501,0.0,Beverages,8.247602623106568,230.9328734469839,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0012,South,1,M,Dairy,241.46,163.3,18,12,0,0,0.0,1,0.0,South,1,M,Dairy,241.46,163.3,18,12,10.7143,6.7439,7.0,0.97,33.5444,108.5444,115.7143,0.0,Dairy,8.742404197172037,244.78731752081703,Dairy,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0011,South,1,M,Beverages,243.15,160.71,295,6,0,0,0.0,1,0.0,South,1,M,Beverages,243.15,160.71,295,6,7.8036,4.2828,5.0,0.95,15.8015,54.8194,109.4444,0.0,Beverages,7.157552028988017,200.4114568116645,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0010,South,1,M,Homecare,297.06,234.29,703,12,0,0,0.0,1,0.0,South,1,M,Homecare,297.06,234.29,703,12,4.2321,2.9725,7.0,0.95,12.9766,42.6016,72.2266,0.0,Homecare,2.51417375570808,70.39686515982625,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0009,South,1,M,Homecare,213.23,128.36,585,12,0,0,0.0,1,0.0,South,1,M,Homecare,213.23,128.36,585,12,4.2143,3.4362,7.0,0.95,15.0009,44.5009,74.0009,0.0,Homecare,2.2137451945995443,61.98486544878724,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0008,South,1,M,Beverages,488.51,393.32,507,12,0,0,0.0,1,0.0,South,1,M,Beverages,488.51,393.32,507,12,7.2321,4.0407,7.0,0.95,17.6395,68.2645,118.8895,0.0,Beverages,8.51748221710371,238.4895020789039,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0007,South,1,M,Dairy,349.25,274.51,8,6,0,0,0.0,1,0.0,South,1,M,Dairy,349.25,274.51,8,6,11.4643,7.4954,7.0,0.97,37.282,117.532,55.0286,0.0,Dairy,9.78766284828636,274.05455975201806,Dairy,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0006,South,1,M,Dairy,401.14,325.45,21,24,0,0,0.0,1,0.0,South,1,M,Dairy,401.14,325.45,21,24,13.125,8.2925,7.0,0.97,41.2471,133.1221,165.375,0.0,Dairy,3.5631994661094226,99.76958505106383,Dairy,0.0,12.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0005,South,1,M,Beverages,262.43,175.54,373,12,0,0,0.0,1,0.0,South,1,M,Beverages,262.43,175.54,373,12,8.25,5.2127,7.0,0.95,22.7562,80.5062,138.2562,0.0,Beverages,4.172477125654464,116.82935951832499,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0004,South,1,M,Snacks,539.79,385.07,420,24,0,0,0.0,1,0.0,South,1,M,Snacks,539.79,385.07,420,24,8.6429,5.8479,7.0,0.94,23.9816,84.4816,144.9816,0.0,Snacks,10.450629189932185,292.61761731810117,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0003,South,1,M,Snacks,220.56,169.92,396,48,0,0,0.0,1,0.0,South,1,M,Snacks,220.56,169.92,396,48,9.4286,5.7583,7.0,0.94,23.6144,89.6144,155.6144,0.0,Snacks,7.713322369315557,215.9730263408356,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0002,South,1,M,Homecare,372.13,210.62,536,12,0,0,0.0,1,0.0,South,1,M,Homecare,372.13,210.62,536,12,3.4821,2.796,7.0,0.95,12.2061,36.5811,60.9561,0.0,Homecare,3.9451502478574345,110.46420694000817,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0001,South,1,M,Personalcare,392.55,269.72,510,12,0,0,0.0,1,0.0,South,1,M,Personalcare,392.55,269.72,510,12,4.6607,3.0705,7.0,0.95,13.4044,46.0294,78.6544,0.0,Personalcare,2.4493949534336545,68.58305869614233,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0090,South,1,S,Beverages,94.33,66.54,416,12,0,0,0.0,1,0.0,South,1,S,Beverages,94.33,66.54,416,12,7.5714,4.7972,7.0,0.95,20.9421,73.9421,126.9421,0.0,Beverages,3.9534170722677104,110.69567802349589,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0089,South,1,S,Beverages,378.75,224.18,338,6,0,0,0.0,1,0.0,South,1,S,Beverages,378.75,224.18,338,6,6.8393,4.1067,7.0,0.95,17.9276,65.8026,113.6776,0.0,Beverages,4.909007058966659,137.45219765106646,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0088,South,1,S,Dairy,197.58,157.72,19,12,0,0,0.0,1,0.0,South,1,S,Dairy,197.58,157.72,19,12,8.25,4.3453,7.0,0.97,21.6137,79.3637,94.05,0.0,Dairy,11.949293152328707,334.5802082652038,Dairy,0.0,11.4,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0019,South,1,M,Grocery,417.65,231.32,19,24,0,0,0.0,1,0.0,South,1,M,Grocery,417.65,231.32,19,24,15.5357,9.1114,7.0,0.95,39.7755,148.5255,177.1071,0.0,Grocery,10.036521302076652,281.02259645814627,Grocery,0.0,11.4,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0087,South,1,S,Homecare,444.35,280.58,357,24,0,0,0.0,1,0.0,South,1,S,Homecare,444.35,280.58,357,24,2.5714,2.1137,7.0,0.95,9.2271,27.2271,45.2271,0.0,Homecare,1.3028838861621745,36.48074881254089,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0020,South,1,M,Beverages,229.24,171.01,304,6,0,0,0.0,1,0.0,South,1,M,Beverages,229.24,171.01,304,6,8.5,4.9138,7.0,0.95,21.4512,80.9512,140.4512,0.0,Beverages,4.026369762111421,112.7383533391198,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0022,South,1,M,Snacks,153.7,98.65,254,48,0,0,0.0,1,0.0,South,1,M,Snacks,153.7,98.65,254,48,9.6429,7.3098,7.0,0.94,29.977,97.477,164.977,0.0,Snacks,10.518284751375209,294.51197303850586,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST012,SKU0024,East,2,M,Beverages,224.1,168.2,491,12,0,0,0.0,1,0.0,East,2,M,Beverages,224.1,168.2,491,12,8.0893,5.2752,7.0,0.95,23.029,79.654,136.279,0.0,Beverages,1.174531096168307,32.8868706927126,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0042,South,1,M,Snacks,140.01,100.69,248,12,0,0,0.0,1,0.0,South,1,M,Snacks,140.01,100.69,248,12,9.1607,5.5752,7.0,0.94,22.8634,86.9884,151.1134,0.0,Snacks,11.026277142541701,308.73575999116764,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0041,South,1,M,Personalcare,553.6,312.06,492,12,0,0,0.0,1,0.0,South,1,M,Personalcare,553.6,312.06,492,12,4.0357,2.9416,7.0,0.95,12.8417,41.0917,69.3417,0.0,Personalcare,6.909270071113903,193.45956199118928,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0040,South,1,M,Beverages,393.05,220.39,307,48,0,0,0.0,1,0.0,South,1,M,Beverages,393.05,220.39,307,48,8.9464,6.5517,7.0,0.95,28.6012,91.2262,153.8512,0.0,Beverages,8.364297125528639,234.2003195148019,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0039,South,1,M,Homecare,406.17,295.56,296,6,0,0,0.0,1,0.0,South,1,M,Homecare,406.17,295.56,296,6,3.8036,2.8883,7.0,0.95,12.609,39.234,65.859,0.0,Homecare,3.4854771520252,97.5933602567056,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0038,South,1,M,Grocery,226.47,143.55,15,12,0,0,0.0,1,0.0,South,1,M,Grocery,226.47,143.55,15,12,16.2321,10.5365,7.0,0.95,45.997,159.622,146.0893,0.0,Grocery,4.220182659017363,118.16511445248616,Grocery,0.0,9.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0037,South,1,M,Dairy,179.47,127.32,8,24,0,0,0.0,1,0.0,South,1,M,Dairy,179.47,127.32,8,24,12.625,7.1594,7.0,0.97,35.6109,123.9859,60.6,0.0,Dairy,10.532313247831748,294.90477093928894,Dairy,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0036,South,1,M,Grocery,247.7,152.86,21,12,0,0,0.0,1,0.0,South,1,M,Grocery,247.7,152.86,21,12,15.8036,9.3564,7.0,0.95,40.8453,151.4703,199.125,0.0,Grocery,13.611390362987795,381.11893016365826,Grocery,0.0,12.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0035,South,1,M,Homecare,185.05,104.11,271,6,0,0,0.0,1,0.0,South,1,M,Homecare,185.05,104.11,271,6,4.375,3.084,7.0,0.95,13.4634,44.0884,74.7134,0.0,Homecare,3.355013461498307,93.9403769219526,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0034,South,1,M,Personalcare,185.14,141.92,580,12,0,0,0.0,1,0.0,South,1,M,Personalcare,185.14,141.92,580,12,4.375,3.3005,7.0,0.95,14.4082,45.0332,75.6582,0.0,Personalcare,4.3615337875792894,122.1229460522201,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0033,South,1,M,Grocery,226.2,174.2,20,6,0,0,0.0,1,0.0,South,1,M,Grocery,226.2,174.2,20,6,15.1964,9.8006,7.0,0.95,42.7844,149.1594,182.3571,0.0,Grocery,7.727648919276483,216.37416973974152,Grocery,0.0,12.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0032,South,1,M,Snacks,254.5,152.61,576,12,0,0,0.0,1,0.0,South,1,M,Snacks,254.5,152.61,576,12,10.2857,7.9789,7.0,0.94,32.7207,104.7207,176.7207,0.0,Snacks,3.5977708186854627,100.73758292319296,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0031,South,1,M,Beverages,172.84,139.93,587,24,0,0,0.0,1,0.0,South,1,M,Beverages,172.84,139.93,587,24,7.7321,5.3953,7.0,0.95,23.5529,77.6779,131.8029,0.0,Beverages,9.74658058142964,272.9042562800299,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0030,South,1,M,Homecare,294.57,200.13,273,24,0,0,0.0,1,0.0,South,1,M,Homecare,294.57,200.13,273,24,4.1071,2.4693,7.0,0.95,10.7797,39.5297,68.2797,0.0,Homecare,1.6407815647833104,45.94188381393269,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0029,South,1,M,Snacks,157.0,95.38,341,24,0,0,0.0,1,0.0,South,1,M,Snacks,157.0,95.38,341,24,10.5357,6.3216,7.0,0.94,25.9242,99.6742,173.4242,0.0,Snacks,11.483837845977321,321.547459687365,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0028,South,1,M,Personalcare,545.36,348.93,514,6,0,0,0.0,1,0.0,South,1,M,Personalcare,545.36,348.93,514,6,4.6964,3.5313,7.0,0.95,15.4157,48.2907,81.1657,0.0,Personalcare,1.9910646722428695,55.74981082280035,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0027,South,1,M,Homecare,167.01,122.36,347,24,0,0,0.0,1,0.0,South,1,M,Homecare,167.01,122.36,347,24,4.0536,2.8694,7.0,0.95,12.5263,40.9013,69.2763,0.0,Homecare,5.131420985587944,143.67978759646243,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0026,South,1,M,Homecare,488.52,337.21,472,12,0,0,0.0,1,0.0,South,1,M,Homecare,488.52,337.21,472,12,3.8571,2.5185,7.0,0.95,10.9945,37.9945,64.9945,0.0,Homecare,1.1274052560823709,31.567347170306384,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0025,South,1,M,Beverages,237.9,157.29,565,6,0,0,0.0,1,0.0,South,1,M,Beverages,237.9,157.29,565,6,8.625,6.6183,7.0,0.95,28.8922,89.2672,149.6422,0.0,Beverages,10.424053227178945,291.87349036101045,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0024,South,1,M,Beverages,224.1,168.2,491,12,0,0,0.0,1,0.0,South,1,M,Beverages,224.1,168.2,491,12,8.7679,4.8617,7.0,0.95,21.2237,82.5987,143.9737,0.0,Beverages,8.989676752085812,251.71094905840272,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0023,South,1,M,Dairy,486.4,396.27,9,12,0,0,0.0,1,0.0,South,1,M,Dairy,486.4,396.27,9,12,12.6429,7.7117,7.0,0.97,38.358,126.858,68.2714,0.0,Dairy,11.417112466259681,319.67914905527107,Dairy,0.0,5.3999999999999995,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST014,SKU0021,South,1,M,Dairy,75.89,45.42,12,48,0,0,0.0,1,0.0,South,1,M,Dairy,75.89,45.42,12,48,12.0714,7.6535,7.0,0.97,38.0688,122.5688,86.9143,0.0,Dairy,7.362111492579616,206.13912179222925,Dairy,0.0,7.199999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0086,South,1,S,Personalcare,260.86,193.32,339,24,0,0,0.0,1,0.0,South,1,S,Personalcare,260.86,193.32,339,24,3.1607,3.1667,7.0,0.95,13.8244,35.9494,58.0744,0.0,Personalcare,1.9844534848950868,55.56469757706243,Personalcare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0085,South,1,S,Grocery,128.53,101.26,8,24,0,0,0.0,1,0.0,South,1,S,Grocery,128.53,101.26,8,24,10.875,7.1301,7.0,0.95,31.1265,107.2515,52.2,0.0,Grocery,17.377541388274413,486.5711588716835,Grocery,0.0,4.8,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0084,South,1,S,Homecare,347.33,247.3,711,6,0,0,0.0,1,0.0,South,1,S,Homecare,347.33,247.3,711,6,3.1429,2.3543,7.0,0.95,10.2778,32.2778,54.2778,0.0,Homecare,2.1284949568859024,59.59785879280526,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0056,South,1,S,Homecare,137.89,106.84,442,6,0,0,0.0,1,0.0,South,1,S,Homecare,137.89,106.84,442,6,2.9643,2.4193,7.0,0.95,10.5616,31.3116,52.0616,0.0,Homecare,2.3357994052035416,65.40238334569916,Homecare,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0055,South,1,S,Grocery,249.91,142.93,18,12,0,0,0.0,1,0.0,South,1,S,Grocery,249.91,142.93,18,12,11.8571,6.9162,7.0,0.95,30.1926,113.1926,128.0571,0.0,Grocery,7.75469980245645,217.1315944687806,Grocery,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0054,South,1,S,Beverages,455.7,344.54,668,6,0,0,0.0,1,0.0,South,1,S,Beverages,455.7,344.54,668,6,7.0536,4.4125,7.0,0.95,19.2625,68.6375,118.0125,0.0,Beverages,5.349822347033043,149.7950257169252,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0053,South,1,S,Dairy,509.51,383.78,18,12,0,0,0.0,1,0.0,South,1,S,Dairy,509.51,383.78,18,12,8.7857,6.5912,7.0,0.97,32.7848,94.2848,94.8857,0.0,Dairy,7.615420027598107,213.231760772747,Dairy,0.0,10.799999999999999,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0052,South,1,S,Snacks,82.86,51.11,292,12,0,0,0.0,1,0.0,South,1,S,Snacks,82.86,51.11,292,12,6.4107,5.2216,7.0,0.94,21.4131,66.2881,111.1631,0.0,Snacks,4.134294684293667,115.76025116022267,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0051,South,1,S,Grocery,461.75,300.95,11,12,0,0,0.0,1,0.0,South,1,S,Grocery,461.75,300.95,11,12,11.8036,7.1666,7.0,0.95,31.2859,113.9109,77.9036,0.0,Grocery,7.280244559873531,203.84684767645888,Grocery,0.0,6.6,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0050,South,1,S,Snacks,368.25,240.38,635,24,0,0,0.0,1,0.0,South,1,S,Snacks,368.25,240.38,635,24,7.8571,4.5942,7.0,0.94,18.8403,73.8403,128.8403,0.0,Snacks,6.469589008192735,181.1484922293966,Snacks,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
2026-01-30,ST013,SKU0049,South,1,S,Beverages,232.94,144.01,656,24,0,0,0.0,1,0.0,South,1,S,Beverages,232.94,144.01,656,24,6.4464,4.0628,7.0,0.95,17.736,62.861,107.986,0.0,Beverages,7.423744255161449,207.86483914452057,Beverages,0.0,30.0,Stockout Risk,Replenish / expedite / transfer in
