store_id,sku_id,inventory_date,region,city_tier,store_size,category,price,cost,avg_daily_demand,demand_std_dev,lead_time_days,service_level_target,z_value,safety_stock_calc,reorder_point_calc,target_days_of_cover,order_up_to_level,current_on_hand,days_of_cover_current,moq_units,shelf_life_days,max_storage_units,remaining_storage_capacity,should_reorder,recommended_order_qty_raw,recommended_order_qty,recommended_action,constraint_notes,recommended_order_cost_value,recommended_order_sales_value
ST002,SKU0003,2026-01-30,East,1,S,Snacks,220.56,169.92,7.9643,5.4738,7.0,0.94,1.55,22.447585966083302,78.1976859660833,21,189.69788596608328,0.0,0.0,48,396,1000,1000.0,True,189.69788596608328,190.0,Raise PO,No constraint triggered,32284.8,41906.4
ST002,SKU0004,2026-01-30,East,1,S,Snacks,539.79,385.07,7.4464,4.7172,7.0,0.94,1.55,19.34483403105853,71.46963403105853,21,175.7192340310585,0.0,0.0,24,420,1000,1000.0,True,175.7192340310585,176.0,Raise PO,No constraint triggered,67772.31999999999,95003.04
ST002,SKU0005,2026-01-30,East,1,S,Beverages,262.43,175.54,6.6786,5.2366,7.0,0.95,1.65,22.86032317060938,69.61052317060938,18,143.0751231706094,0.0,0.0,12,373,1000,1000.0,True,143.0751231706094,144.0,Raise PO,No constraint triggered,25277.76,37789.92
ST002,SKU0006,2026-01-30,East,1,S,Dairy,401.14,325.45,10.0,6.7957,7.0,0.97,1.88,33.801896507051076,103.80189650705108,5,83.80189650705108,0.0,0.0,24,21,1000,1000.0,True,83.80189650705108,84.0,Raise PO,No constraint triggered,27337.8,33695.76
ST002,SKU0007,2026-01-30,East,1,S,Dairy,349.25,274.51,8.1607,5.5915,7.0,0.97,1.88,27.812190696937197,84.9370906969372,5,68.6156906969372,0.0,0.0,6,8,1000,1000.0,True,68.6156906969372,40.0,Raise PO,Shelf-life cap applied,10980.4,13970.0
ST002,SKU0008,2026-01-30,East,1,S,Beverages,488.51,393.32,6.1786,3.7952,7.0,0.95,1.65,16.56790636999135,59.81810636999135,18,127.78270636999136,0.0,0.0,12,507,1000,1000.0,True,127.78270636999136,128.0,Raise PO,No constraint triggered,50344.96,62529.28
ST002,SKU0009,2026-01-30,East,1,S,Homecare,213.23,128.36,3.8393,2.8969,7.0,0.95,1.65,12.646387005487972,39.52148700548797,14,66.39658700548797,0.0,0.0,12,585,1000,1000.0,True,66.39658700548797,67.0,Raise PO,No constraint triggered,8600.12,14286.41
ST002,SKU0010,2026-01-30,East,1,S,Homecare,297.06,234.29,2.375,1.6576,7.0,0.95,1.65,7.236235665814097,23.861235665814096,14,40.4862356658141,0.0,0.0,12,703,1000,1000.0,True,40.4862356658141,41.0,Raise PO,No constraint triggered,9605.89,12179.460000000001
ST002,SKU0011,2026-01-30,East,1,S,Beverages,243.15,160.71,6.7679,4.4189,7.0,0.95,1.65,19.290662272964475,66.66596227296448,18,141.11286227296446,0.0,0.0,6,295,1000,1000.0,True,141.11286227296446,142.0,Raise PO,No constraint triggered,22820.82,34527.3
ST002,SKU0012,2026-01-30,East,1,S,Dairy,241.46,163.3,8.2857,4.9753,7.0,0.97,1.88,24.747204216126555,82.74710421612656,5,66.17570421612655,0.0,0.0,12,18,1000,1000.0,True,66.17570421612655,67.0,Raise PO,No constraint triggered,10941.1,16177.82
ST002,SKU0013,2026-01-30,East,1,S,Beverages,243.97,135.84,6.9107,4.6094,7.0,0.95,1.65,20.122288053814856,68.49718805381485,18,144.51488805381484,0.0,0.0,6,569,1000,1000.0,True,144.51488805381484,145.0,Raise PO,No constraint triggered,19696.8,35375.65
ST002,SKU0014,2026-01-30,East,1,S,Snacks,96.69,78.43,7.0,4.1692,7.0,0.94,1.55,17.097532867440265,66.09753286744026,21,164.09753286744026,0.0,0.0,12,238,1000,1000.0,True,164.09753286744026,165.0,Raise PO,No constraint triggered,12940.95,15953.85
ST002,SKU0015,2026-01-30,East,1,S,Beverages,267.8,210.4,6.6429,4.6843,7.0,0.95,1.65,20.449263229592773,66.94956322959277,18,140.02146322959277,0.0,0.0,12,548,1000,1000.0,True,140.02146322959277,141.0,Raise PO,No constraint triggered,29666.4,37759.8
ST002,SKU0016,2026-01-30,East,1,S,Snacks,273.96,176.97,7.5179,4.4517,7.0,0.94,1.55,18.25604122277267,70.88134122277268,21,176.13194122277267,0.0,0.0,24,667,1000,1000.0,True,176.13194122277267,177.0,Raise PO,No constraint triggered,31323.69,48490.92
ST002,SKU0017,2026-01-30,East,1,S,Beverages,360.09,212.74,5.375,4.0657,7.0,0.95,1.65,17.748771323902254,55.373771323902254,18,114.49877132390225,0.0,0.0,6,402,1000,1000.0,True,114.49877132390225,115.0,Raise PO,No constraint triggered,24465.100000000002,41410.35
ST002,SKU0018,2026-01-30,East,1,S,Homecare,249.49,191.82,3.2143,2.3019,7.0,0.95,1.65,10.048920655850308,32.549020655850306,14,55.04912065585031,0.0,0.0,12,527,1000,1000.0,True,55.04912065585031,56.0,Raise PO,No constraint triggered,10741.92,13971.44
ST002,SKU0019,2026-01-30,East,1,S,Grocery,417.65,231.32,12.9464,8.2051,7.0,0.95,1.65,35.81927923598652,126.44407923598652,14,217.06887923598654,0.0,0.0,24,19,1000,1000.0,True,217.06887923598654,148.0,Raise PO,Shelf-life cap applied,34235.36,61812.2
ST002,SKU0020,2026-01-30,East,1,S,Beverages,229.24,171.01,6.8929,5.1405,7.0,0.95,1.65,22.440799613970423,70.69109961397042,18,146.5129996139704,0.0,0.0,6,304,1000,1000.0,True,146.5129996139704,147.0,Raise PO,No constraint triggered,25138.469999999998,33698.28
ST002,SKU0021,2026-01-30,East,1,S,Dairy,75.89,45.42,7.6071,4.823,7.0,0.97,1.88,23.9896621177373,77.2393621177373,5,62.025162117737295,0.0,0.0,48,12,1000,1000.0,True,62.025162117737295,55.0,Raise PO,Shelf-life cap applied,2498.1,4173.95
ST002,SKU0022,2026-01-30,East,1,S,Snacks,153.7,98.65,8.1071,5.5257,7.0,0.94,1.55,22.660423430301893,79.4101234303019,21,192.90952343030193,0.0,0.0,48,254,1000,1000.0,True,192.90952343030193,193.0,Raise PO,No constraint triggered,19039.45,29664.1
ST002,SKU0023,2026-01-30,East,1,S,Dairy,486.4,396.27,9.0536,4.8894,7.0,0.97,1.88,24.319936545400115,87.6951365454001,5,69.58793654540011,0.0,0.0,12,9,1000,1000.0,True,69.58793654540011,49.0,Raise PO,Shelf-life cap applied,19417.23,23833.6
ST002,SKU0024,2026-01-30,East,1,S,Beverages,224.1,168.2,7.1071,4.8079,7.0,0.95,1.65,20.988837751971285,70.73853775197128,18,148.91663775197128,0.0,0.0,12,491,1000,1000.0,True,148.91663775197128,149.0,Raise PO,No constraint triggered,25061.8,33390.9
ST002,SKU0025,2026-01-30,East,1,S,Beverages,237.9,157.29,5.0893,3.2768,7.0,0.95,1.65,14.304836528559143,49.92993652855914,18,105.91223652855913,0.0,0.0,6,565,1000,1000.0,True,105.91223652855913,106.0,Raise PO,No constraint triggered,16672.739999999998,25217.4
ST002,SKU0026,2026-01-30,East,1,S,Homecare,488.52,337.21,2.0714,1.5708,7.0,0.95,1.65,6.857311163043427,21.357111163043427,14,35.85691116304343,0.0,0.0,12,472,1000,1000.0,True,35.85691116304343,36.0,Raise PO,No constraint triggered,12139.56,17586.72
ST002,SKU0027,2026-01-30,East,1,S,Homecare,167.01,122.36,3.1786,2.8033,7.0,0.95,1.65,12.237777173007157,34.48797717300715,14,56.73817717300716,0.0,0.0,24,347,1000,1000.0,True,56.73817717300716,57.0,Raise PO,No constraint triggered,6974.5199999999995,9519.57
ST002,SKU0028,2026-01-30,East,1,S,Personalcare,545.36,348.93,3.375,2.2689,7.0,0.95,1.65,9.90485949696284,33.52985949696284,14,57.15485949696284,0.0,0.0,6,514,1000,1000.0,True,57.15485949696284,58.0,Raise PO,No constraint triggered,20237.94,31630.88
ST002,SKU0029,2026-01-30,East,1,S,Snacks,157.0,95.38,8.125,4.7446,7.0,0.94,1.55,19.457199089239438,76.33219908923944,21,190.08219908923945,0.0,0.0,24,341,1000,1000.0,True,190.08219908923945,191.0,Raise PO,No constraint triggered,18217.579999999998,29987.0
ST002,SKU0030,2026-01-30,East,1,S,Homecare,294.57,200.13,2.6071,1.9971,7.0,0.95,1.65,8.718319406489705,26.968019406489706,14,45.21771940648971,0.0,0.0,24,273,1000,1000.0,True,45.21771940648971,46.0,Raise PO,No constraint triggered,9205.98,13550.22
ST002,SKU0031,2026-01-30,East,1,S,Beverages,172.84,139.93,7.1786,5.1243,7.0,0.95,1.65,22.370078681425667,72.62027868142567,18,151.58487868142566,0.0,0.0,24,587,1000,1000.0,True,151.58487868142566,152.0,Raise PO,No constraint triggered,21269.36,26271.68
ST002,SKU0032,2026-01-30,East,1,S,Snacks,254.5,152.61,7.5357,4.8988,7.0,0.94,1.55,20.089560110096986,72.839460110097,21,178.339260110097,0.0,0.0,12,576,1000,1000.0,True,178.339260110097,179.0,Raise PO,No constraint triggered,27317.190000000002,45555.5
ST002,SKU0033,2026-01-30,East,1,S,Grocery,226.2,174.2,12.2321,8.4034,7.0,0.95,1.65,36.68495583621029,122.3096558362103,14,207.9343558362103,0.0,0.0,6,20,1000,1000.0,True,207.9343558362103,147.0,Raise PO,Shelf-life cap applied,25607.399999999998,33251.4
ST002,SKU0034,2026-01-30,East,1,S,Personalcare,185.14,141.92,3.1964,2.6521,7.0,0.95,1.65,11.57771513592276,33.95251513592276,14,56.32731513592276,0.0,0.0,12,580,1000,1000.0,True,56.32731513592276,57.0,Raise PO,No constraint triggered,8089.44,10552.98
ST002,SKU0035,2026-01-30,East,1,S,Homecare,185.05,104.11,2.8393,2.3493,7.0,0.95,1.65,10.25584486588867,30.130944865888672,14,50.00604486588867,0.0,0.0,6,271,1000,1000.0,True,50.00604486588867,51.0,Raise PO,No constraint triggered,5309.61,9437.550000000001
ST002,SKU0036,2026-01-30,East,1,S,Grocery,247.7,152.86,12.75,7.2595,7.0,0.95,1.65,31.691272210411103,120.9412722104111,14,210.1912722104111,0.0,0.0,12,21,1000,1000.0,True,210.1912722104111,161.0,Raise PO,Shelf-life cap applied,24610.460000000003,39879.7
ST002,SKU0037,2026-01-30,East,1,S,Dairy,179.47,127.32,9.7143,6.6379,7.0,0.97,1.88,33.01699734010541,101.01709734010541,5,81.58849734010542,0.0,0.0,24,8,1000,1000.0,True,81.58849734010542,47.0,Raise PO,Shelf-life cap applied,5984.04,8435.09
ST002,SKU0038,2026-01-30,East,1,S,Grocery,226.47,143.55,11.5714,6.5778,7.0,0.95,1.65,28.715317906969098,109.71511790696911,14,190.7149179069691,0.0,0.0,12,15,1000,1000.0,True,190.7149179069691,105.0,Raise PO,Shelf-life cap applied,15072.750000000002,23779.35
ST002,SKU0039,2026-01-30,East,1,S,Homecare,406.17,295.56,3.3393,3.0107,7.0,0.95,1.65,13.143179729166569,36.518279729166565,14,59.89337972916657,0.0,0.0,6,296,1000,1000.0,True,59.89337972916657,60.0,Raise PO,No constraint triggered,17733.6,24370.2
ST002,SKU0040,2026-01-30,East,1,S,Beverages,393.05,220.39,5.5714,3.9994,7.0,0.95,1.65,17.459339359228345,56.459139359228345,18,117.74453935922833,0.0,0.0,48,307,1000,1000.0,True,117.74453935922833,118.0,Raise PO,No constraint triggered,26006.019999999997,46379.9
ST002,SKU0041,2026-01-30,East,1,S,Personalcare,553.6,312.06,3.7679,2.5081,7.0,0.95,1.65,10.949084624413816,37.32438462441382,14,63.69968462441381,0.0,0.0,12,492,1000,1000.0,True,63.69968462441381,64.0,Raise PO,No constraint triggered,19971.84,35430.4
ST002,SKU0042,2026-01-30,East,1,S,Snacks,140.01,100.69,7.3393,4.4447,7.0,0.94,1.55,18.22733482104762,69.60243482104761,21,172.35263482104762,0.0,0.0,12,248,1000,1000.0,True,172.35263482104762,173.0,Raise PO,No constraint triggered,17419.37,24221.73
ST002,SKU0043,2026-01-30,East,1,S,Personalcare,76.67,58.67,3.7679,3.4588,7.0,0.95,1.65,15.09935564727184,41.47465564727184,14,67.84995564727184,0.0,0.0,24,344,1000,1000.0,True,67.84995564727184,68.0,Raise PO,No constraint triggered,3989.56,5213.56
ST002,SKU0044,2026-01-30,East,1,S,Grocery,249.93,150.77,13.625,9.4841,7.0,0.95,1.65,41.402740515291676,136.77774051529167,14,232.15274051529167,0.0,0.0,24,15,1000,1000.0,True,232.15274051529167,123.0,Raise PO,Shelf-life cap applied,18544.710000000003,30741.39
ST002,SKU0045,2026-01-30,East,1,S,Beverages,143.39,82.59,6.3393,4.1616,7.0,0.95,1.65,18.16742178260856,62.54252178260856,18,132.27482178260857,0.0,0.0,24,424,1000,1000.0,True,132.27482178260857,133.0,Raise PO,No constraint triggered,10984.470000000001,19070.87
ST002,SKU0046,2026-01-30,East,1,S,Beverages,306.0,234.69,6.8571,4.396,7.0,0.95,1.65,19.1906925596759,67.1903925596759,18,142.6184925596759,0.0,0.0,24,375,1000,1000.0,True,142.6184925596759,143.0,Raise PO,No constraint triggered,33560.67,43758.0
ST002,SKU0047,2026-01-30,East,1,S,Dairy,150.26,118.87,8.3393,5.0028,7.0,0.97,1.88,24.883989558908596,83.25908955890858,5,66.5804895589086,0.0,0.0,6,9,1000,1000.0,True,66.5804895589086,46.0,Raise PO,Shelf-life cap applied,5468.02,6911.959999999999
ST002,SKU0048,2026-01-30,East,1,S,Grocery,294.97,179.33,14.125,7.8371,7.0,0.95,1.65,34.2127790399081,133.0877790399081,14,231.9627790399081,0.0,0.0,48,9,1000,1000.0,True,231.9627790399081,77.0,Raise PO,Shelf-life cap applied,13808.410000000002,22712.690000000002
ST002,SKU0049,2026-01-30,East,1,S,Beverages,232.94,144.01,5.5893,3.7015,7.0,0.95,1.65,16.158859988544208,55.283959988544204,18,116.7662599885442,0.0,0.0,24,656,1000,1000.0,True,116.7662599885442,117.0,Raise PO,No constraint triggered,16849.17,27253.98
ST002,SKU0050,2026-01-30,East,1,S,Snacks,368.25,240.38,9.6607,5.7597,7.0,0.94,1.55,23.62003743082502,91.24493743082502,21,226.49473743082504,0.0,0.0,24,635,1000,1000.0,True,226.49473743082504,227.0,Raise PO,No constraint triggered,54566.26,83592.75
ST002,SKU0051,2026-01-30,East,1,S,Grocery,461.75,300.95,11.375,6.643,7.0,0.95,1.65,28.999947833013422,108.62494783301342,14,188.24994783301344,0.0,0.0,12,11,1000,1000.0,True,188.24994783301344,76.0,Raise PO,Shelf-life cap applied,22872.2,35093.0
ST002,SKU0052,2026-01-30,East,1,S,Snacks,82.86,51.11,6.625,4.543,7.0,0.94,1.55,18.630454719557978,65.00545471955797,21,157.75545471955797,0.0,0.0,12,292,1000,1000.0,True,157.75545471955797,158.0,Raise PO,No constraint triggered,8075.38,13091.88
ST002,SKU0053,2026-01-30,East,1,S,Dairy,509.51,383.78,7.3393,4.6915,7.0,0.97,1.88,23.33557947861591,74.7106794786159,5,60.03207947861591,0.0,0.0,12,18,1000,1000.0,True,60.03207947861591,61.0,Raise PO,No constraint triggered,23410.579999999998,31080.11
ST002,SKU0054,2026-01-30,East,1,S,Beverages,455.7,344.54,6.3214,4.505,7.0,0.95,1.65,19.66653093297087,63.916330932970865,18,133.45173093297086,0.0,0.0,6,668,1000,1000.0,True,133.45173093297086,134.0,Raise PO,No constraint triggered,46168.36,61063.799999999996
ST002,SKU0055,2026-01-30,East,1,S,Grocery,249.91,142.93,11.0714,7.5771,3.0,0.95,1.65,21.65447158714973,54.868671587149734,14,176.65407158714976,0.0,0.0,12,18,1000,1000.0,True,176.65407158714976,120.0,Raise PO,Shelf-life cap applied,17151.600000000002,29989.2
ST002,SKU0056,2026-01-30,East,1,S,Homecare,137.89,106.84,3.125,2.2487,7.0,0.95,1.65,9.816676605765059,31.69167660576506,14,53.56667660576506,0.0,0.0,6,442,1000,1000.0,True,53.56667660576506,54.0,Raise PO,No constraint triggered,5769.360000000001,7446.0599999999995
ST002,SKU0057,2026-01-30,East,1,S,Beverages,121.62,95.92,6.0714,3.5103,7.0,0.95,1.65,15.324178364929555,57.82397836492956,18,124.60937836492954,0.0,0.0,24,648,1000,1000.0,True,124.60937836492954,125.0,Raise PO,No constraint triggered,11990.0,15202.5
ST002,SKU0058,2026-01-30,East,1,S,Snacks,630.86,470.86,7.6071,5.8796,7.0,0.94,1.55,24.11173708322982,77.36143708322982,21,183.86083708322982,0.0,0.0,24,217,1000,1000.0,True,183.86083708322982,184.0,Raise PO,No constraint triggered,86638.24,116078.24
ST002,SKU0059,2026-01-30,East,1,S,Personalcare,301.35,195.91,2.9643,2.4118,7.0,0.95,1.65,10.528687969842206,31.278787969842206,14,52.0288879698422,0.0,0.0,12,571,1000,1000.0,True,52.0288879698422,53.0,Raise PO,No constraint triggered,10383.23,15971.550000000001
ST002,SKU0060,2026-01-30,East,1,S,Grocery,256.15,154.08,13.7143,8.0311,7.0,0.95,1.65,35.059684034579874,131.05978403457988,14,227.05988403457988,0.0,0.0,12,11,1000,1000.0,True,227.05988403457988,91.0,Raise PO,Shelf-life cap applied,14021.28,23309.649999999998
ST002,SKU0061,2026-01-30,East,1,S,Dairy,470.34,372.55,7.8036,4.9338,7.0,0.97,1.88,24.540782698837294,79.1659826988373,5,63.55878269883729,0.0,0.0,6,15,1000,1000.0,True,63.55878269883729,64.0,Raise PO,No constraint triggered,23843.2,30101.76
ST002,SKU0062,2026-01-30,East,1,S,Grocery,180.3,130.54,10.9107,6.3311,7.0,0.95,1.65,27.6383516070437,104.0132516070437,14,180.38815160704368,0.0,0.0,48,8,1000,1000.0,True,180.38815160704368,53.0,Raise PO,Shelf-life cap applied,6918.62,9555.900000000001
ST002,SKU0063,2026-01-30,East,1,S,Personalcare,415.87,323.39,3.5,2.5009,7.0,0.95,1.65,10.917653098838366,35.417653098838365,14,59.917653098838365,0.0,0.0,12,227,1000,1000.0,True,59.917653098838365,60.0,Raise PO,No constraint triggered,19403.399999999998,24952.2
ST002,SKU0064,2026-01-30,East,1,S,Personalcare,275.48,165.23,3.8571,3.3326,7.0,0.95,1.65,14.54843085176886,41.54813085176886,14,68.54783085176886,0.0,0.0,24,651,1000,1000.0,True,68.54783085176886,69.0,Raise PO,No constraint triggered,11400.869999999999,19008.120000000003
ST002,SKU0065,2026-01-30,East,1,S,Personalcare,562.0,376.59,3.625,2.9018,7.0,0.95,1.65,12.667777904837928,38.042777904837926,14,63.417777904837926,0.0,0.0,12,259,1000,1000.0,True,63.417777904837926,64.0,Raise PO,No constraint triggered,24101.76,35968.0
ST002,SKU0066,2026-01-30,East,1,S,Snacks,172.56,134.25,7.125,4.7714,7.0,0.94,1.55,19.567103598701063,69.44210359870107,21,169.19210359870107,0.0,0.0,12,413,1000,1000.0,True,169.19210359870107,170.0,Raise PO,No constraint triggered,22822.5,29335.2
ST002,SKU0067,2026-01-30,East,1,S,Beverages,202.27,150.66,5.6786,3.5271,7.0,0.95,1.65,15.397518591272263,55.147718591272266,18,117.61231859127227,0.0,0.0,24,595,1000,1000.0,True,117.61231859127227,118.0,Raise PO,No constraint triggered,17777.88,23867.86
ST002,SKU0068,2026-01-30,East,1,S,Snacks,197.18,129.08,6.8393,4.7665,4.0,0.94,1.55,14.77615,42.13335,21,158.40144999999998,0.0,0.0,24,608,1000,1000.0,True,158.40144999999998,159.0,Raise PO,No constraint triggered,20523.72,31351.620000000003
ST002,SKU0069,2026-01-30,East,1,S,Grocery,101.88,60.1,12.0536,7.5496,7.0,0.95,1.65,32.95770076172184,117.33290076172183,14,201.70810076172182,0.0,0.0,24,12,1000,1000.0,True,201.70810076172182,87.0,Raise PO,Shelf-life cap applied,5228.7,8863.56
ST002,SKU0070,2026-01-30,East,1,S,Personalcare,160.16,93.42,3.4643,2.7697,7.0,0.95,1.65,12.091096720321733,36.34119672032173,14,60.591296720321736,0.0,0.0,48,414,1000,1000.0,True,60.591296720321736,61.0,Raise PO,No constraint triggered,5698.62,9769.76
ST002,SKU0071,2026-01-30,East,1,S,Grocery,205.93,145.23,11.3929,8.4459,7.0,0.95,1.65,36.870489146898706,116.6207891468987,14,196.3710891468987,0.0,0.0,24,21,1000,1000.0,True,196.3710891468987,144.0,Raise PO,Shelf-life cap applied,20913.12,29653.920000000002
ST002,SKU0072,2026-01-30,East,1,S,Snacks,141.67,112.9,6.5,3.7851,7.0,0.94,1.55,15.522371595641403,61.0223715956414,21,152.0223715956414,0.0,0.0,24,585,1000,1000.0,True,152.0223715956414,153.0,Raise PO,No constraint triggered,17273.7,21675.51
ST002,SKU0073,2026-01-30,East,1,S,Dairy,218.86,148.35,9.4643,5.9756,7.0,0.97,1.88,29.72270888466743,95.97280888466743,5,77.04420888466743,0.0,0.0,12,9,1000,1000.0,True,77.04420888466743,52.0,Raise PO,Shelf-life cap applied,7714.2,11380.720000000001
ST002,SKU0074,2026-01-30,East,1,S,Grocery,133.11,99.08,11.7679,7.3534,7.0,0.95,1.65,32.101191689790895,114.47649168979089,14,196.8517916897909,0.0,0.0,6,10,1000,1000.0,True,196.8517916897909,71.0,Raise PO,Shelf-life cap applied,7034.68,9450.810000000001
ST002,SKU0075,2026-01-30,East,1,S,Snacks,565.89,447.02,7.9464,5.0215,7.0,0.94,1.55,20.592742323191803,76.21754232319181,21,187.46714232319178,0.0,0.0,6,316,1000,1000.0,True,187.46714232319178,188.0,Raise PO,No constraint triggered,84039.76,106387.31999999999
ST002,SKU0076,2026-01-30,East,1,S,Homecare,219.6,134.25,3.0893,2.5604,7.0,0.95,1.65,11.177399733802135,32.80249973380214,14,54.42759973380213,0.0,0.0,6,457,1000,1000.0,True,54.42759973380213,55.0,Raise PO,No constraint triggered,7383.75,12078.0
ST002,SKU0077,2026-01-30,East,1,S,Grocery,250.37,146.03,11.625,7.3844,7.0,0.95,1.65,32.23652186935185,113.61152186935185,14,194.98652186935186,0.0,0.0,48,9,1000,1000.0,True,194.98652186935186,63.0,Raise PO,Shelf-life cap applied,9199.89,15773.31
ST002,SKU0078,2026-01-30,East,1,S,Dairy,152.86,91.65,7.1071,4.7162,7.0,0.97,1.88,23.458437586496505,73.2081375864965,5,58.9939375864965,0.0,0.0,12,9,1000,1000.0,True,58.9939375864965,39.0,Raise PO,Shelf-life cap applied,3574.3500000000004,5961.540000000001
ST002,SKU0079,2026-01-30,East,1,S,Personalcare,275.32,172.46,3.2143,2.4399,7.0,0.95,1.65,10.651358229379715,33.15145822937971,14,55.65155822937972,0.0,0.0,24,624,1000,1000.0,True,55.65155822937972,56.0,Raise PO,No constraint triggered,9657.76,15417.92
ST002,SKU0080,2026-01-30,East,1,S,Beverages,274.14,180.06,7.25,4.8813,7.0,0.95,1.65,21.309264693254317,72.05926469325432,18,151.8092646932543,0.0,0.0,48,690,1000,1000.0,True,151.8092646932543,152.0,Raise PO,No constraint triggered,27369.12,41669.28
ST002,SKU0081,2026-01-30,East,1,S,Personalcare,338.86,198.84,3.6607,2.7054,7.0,0.95,1.65,11.810395734974335,37.43529573497433,14,63.060195734974336,0.0,0.0,48,363,1000,1000.0,True,63.060195734974336,64.0,Raise PO,No constraint triggered,12725.76,21687.04
ST002,SKU0082,2026-01-30,East,1,S,Grocery,83.87,51.35,11.9821,6.8556,7.0,0.95,1.65,29.92805093542177,113.80275093542177,14,197.67745093542177,0.0,0.0,6,17,1000,1000.0,True,197.67745093542177,123.0,Raise PO,Shelf-life cap applied,6316.05,10316.01
ST002,SKU0083,2026-01-30,East,1,S,Homecare,225.32,154.19,2.8036,2.4001,7.0,0.95,1.65,10.477611740782105,30.102811740782105,14,49.72801174078211,0.0,0.0,6,474,1000,1000.0,True,49.72801174078211,50.0,Raise PO,No constraint triggered,7709.5,11266.0
ST002,SKU0084,2026-01-30,East,1,S,Homecare,347.33,247.3,3.5714,2.8467,7.0,0.95,1.65,12.427239424392491,37.42703942439249,14,62.42683942439249,0.0,0.0,6,711,1000,1000.0,True,62.42683942439249,63.0,Raise PO,No constraint triggered,15579.900000000001,21881.789999999997
ST002,SKU0085,2026-01-30,East,1,S,Grocery,128.53,101.26,12.6071,7.9719,7.0,0.95,1.65,34.80124704651509,123.05094704651509,14,211.3006470465151,0.0,0.0,24,8,1000,1000.0,True,211.3006470465151,61.0,Raise PO,Shelf-life cap applied,6176.860000000001,7840.33
ST002,SKU0086,2026-01-30,East,1,S,Personalcare,260.86,193.32,2.9286,2.2062,7.0,0.95,1.65,9.631143295076654,30.131343295076654,14,50.63154329507665,0.0,0.0,24,339,1000,1000.0,True,50.63154329507665,51.0,Raise PO,No constraint triggered,9859.32,13303.86
ST002,SKU0087,2026-01-30,East,1,S,Homecare,444.35,280.58,2.8571,2.1357,7.0,0.95,1.65,9.323376273817065,29.323076273817065,14,49.32277627381707,0.0,0.0,24,357,1000,1000.0,True,49.32277627381707,50.0,Raise PO,No constraint triggered,14029.0,22217.5
